NdUnfilled_max_value,phi_composition_average,SpaceGroupNumber_composition_average,phi_max_value,NpValence_composition_average,SecondIonizationEnergy_min_value,ThermalExpansionCoefficient_difference,ElasticModulus_composition_average,IsAlkali_arithmetic_average,Electronegativity_composition_average,Group_composition_average,Column_composition_average,ElasticModulus_min_value,ThirdIonizationEnergy_min_value,NUnfilled_arithmetic_average,NdUnfilled_composition_average,SecondIonizationEnergy_difference,HeatFusion_difference,NValance_min_value,BoilingT_difference,IonicRadii_min_value,n_ws^third_composition_average,MendeleevNumber_min_value,SecondIonizationEnergy_arithmetic_average,SecondIonizationEnergy_composition_average
2.0,1.92,85.4,5.4,2.4,18.08,771.8,70.4,0.0,2.92,13.8,13.8,22.0,31.06,1.6666666666666663,0.4,17.037,26.37,6.0,3877.9,0.67,0.6,59.0,23.98533333333333,28.438000000000002
5.0,1.91,89.99999999999999,5.1,2.6,15.64,1787.0,81.2,0.0,2.858,13.0,13.0,198.0,33.5,2.75,1.6,19.477,15.98,6.0,3115.12,0.65,0.6719999999999999,52.0,25.69675,27.5808
5.0,2.06,85.39999999999998,5.2,2.6,17.06,1793.8,133.8,0.0,2.928,13.000000000000002,13.000000000000002,208.0,33.5,2.75,1.6,18.057000000000002,33.86,6.0,5784.12,0.53,0.72,54.0,21.78675,24.4528
3.0,1.89,91.6,5.1,2.6,17.06,1787.0,57.6,0.0,2.9339999999999997,13.8,13.8,80.0,33.5,1.75,0.6,18.057000000000002,15.98,6.0,3115.12,0.65,0.622,58.0,27.15925,28.7508
6.0,6.006,208.0,6.86,1.8,16.5,235.5,132.0,0.0,2.628,11.4,11.4,259.0,30.96,5.0,2.2,13.101,51.95500000000001,5.0,5750.79,0.6,1.6980000000000002,49.0,15.367,21.0606
0.0,4.0840000000000005,153.2,6.86,2.4,11.870999999999999,758.0,14.2,0.0,2.496,12.400000000000002,12.400000000000002,21.0,30.502,2.25,0.0,23.245999999999995,8.319999999999999,2.0,2797.79,0.71,1.09,7.0,22.80525,24.1644
0.0,1.4,55.4,4.15,3.0,16.687,766.6,8.8,0.3333333333333333,2.6639999999999997,12.8,12.8,10.0,25.559,2.0,0.0,59.95100000000001,10.886,1.0,1746.9,0.76,0.428,1.0,42.81400000000001,39.7352
7.0,2.6420000000000003,135.2,6.86,2.2,14.65,771.6,26.2,0.25,2.474,10.6,10.6,2.0,29.31,3.25,1.4,20.467,21.28,1.0,3602.79,0.54,0.7779999999999999,4.0,26.662,28.353
5.0,3.242,84.79999999999998,6.86,2.8,16.687,773.8,99.0,0.0,2.7680000000000002,13.8,13.8,34.0,25.559,3.25,1.0,18.43,33.86,5.0,5791.79,0.53,0.932,54.0,20.35125,23.3044
2.0,6.276000000000002,206.4,6.86,1.8,18.08,231.8,132.0,0.0,2.736,12.6,12.6,330.0,31.06,3.0,0.8,11.520999999999999,26.235,5.0,3890.79,0.67,1.694,59.0,23.8405,24.9926
4.0,2.1100000000000003,91.6,5.4,2.6,20.521,1794.9,125.66,0.0,3.12,13.6,13.6,78.3,54.934,2.0,0.8,14.595999999999995,57.63,6.0,5200.12,0.63,0.6839999999999999,57.0,22.651999999999997,25.145
8.0,2.962,128.0,6.86,2.4000000000000004,14.925,1794.1,43.8,0.0,2.7379999999999995,12.599999999999998,12.599999999999998,80.0,23.32,3.0,1.6,20.192,26.98,5.0,4798.79,0.83,0.892,45.0,27.2206,27.2206
7.0,5.856,207.2,6.86,1.8,14.65,231.6,50.6,0.0,2.53,12.2,12.2,124.0,29.31,3.666666666666667,1.4,14.951,21.145,5.0,3602.79,0.54,1.6119999999999997,46.0,21.51433333333333,24.749
0.0,4.034000000000002,163.8,6.86,2.2,11.870999999999999,757.7,6.6,0.0,2.428,12.2,12.2,12.0,29.829,2.5,0.0,23.245999999999995,8.319999999999999,2.0,1679.79,1.0,1.0659999999999998,7.0,24.25425,25.3236
8.0,2.9819999999999998,126.4,6.86,2.4000000000000004,14.925,1794.1,67.4,0.0,2.662,11.8,11.8,139.0,23.32,3.8,2.6,20.192,26.98,5.0,4798.79,0.67,0.9420000000000001,45.0,26.0506,26.0506
6.0,1.7799999999999998,66.4,4.8,2.8,20.51,1795.5,82.4,0.0,3.0060000000000002,13.6,13.6,11.0,30.71,3.5,1.2,14.606999999999996,52.09,6.0,5743.12,0.6,0.624,51.0,22.64925,25.1428
0.0,1.75,79.2,5.3,2.6,15.035,775.3,97.08,0.0,2.734,12.6,12.6,44.4,37.93,2.333333333333333,0.0,20.082,49.98,2.0,4182.9,0.23,0.584,68.0,25.102,29.108
0.0,1.37,108.8,4.45,2.4000000000000004,11.03,763.5,31.6,0.0,2.462,12.2,12.2,15.0,34.83,1.25,0.0,24.087,13.38,2.0,3109.9,0.29,0.462,8.0,22.44225,24.9772
0.0,2.9419999999999997,133.6,6.86,2.2,11.03,768.2,28.4,0.0,2.614,11.8,11.8,15.0,32.93,1.25,0.0,24.087,16.52,2.0,3158.79,0.64,0.8319999999999999,8.0,23.8445,26.099
7.0,1.67,98.6,4.25,3.0,14.65,1791.6,29.8,0.0,2.964,13.6,13.6,20.0,29.31,3.5,1.4,20.467,21.28,5.0,3595.12,0.54,0.5579999999999999,46.0,24.94125,26.9764
6.0,4.8340000000000005,170.8,6.86,2.0,18.563,775.5,115.2,0.0,2.832,12.4,12.4,175.0,47.448,3.25,1.4,16.554000000000002,52.09,5.0,5750.79,0.6,1.378,51.0,20.82025,22.5764
0.0,3.222,134.6,6.86,3.2,15.934000000000001,1797.4,55.4,0.0,2.874,15.2,15.2,115.0,33.492,2.8,0.0,19.183,49.99,4.0,3095.79,0.26,0.904,78.0,26.3934,26.3934
7.0,1.3199999999999998,98.0,4.05,2.4,11.870999999999999,773.7,40.8,0.0,2.5639999999999996,11.0,11.0,21.0,50.908,3.0,1.4,23.245999999999995,36.35,2.0,5640.9,0.64,0.508,7.0,15.662666666666668,23.4444
0.0,2.952,128.2,6.86,2.2,18.211,768.7,62.2,0.25,2.494,10.0,10.0,10.0,47.448,1.5,0.0,58.42700000000001,7.675,1.0,2665.79,0.45,0.86,1.0,39.89175,38.9368
0.0,4.013999999999999,170.8,6.86,2.4,15.027999999999999,751.2,4.48,0.25,2.5340000000000003,12.2,12.2,2.4,31.943,2.5,0.0,20.089000000000002,4.553999999999999,1.0,1944.79,1.19,1.02,3.0,27.84275,28.1944
3.0,6.2860000000000005,200.2,6.86,1.8,16.76,233.6,111.4,0.0,2.7039999999999997,12.6,12.6,127.0,28.47,2.333333333333333,0.6,12.840999999999998,38.23500000000001,5.0,4345.79,0.62,1.69,56.0,21.997,25.0386
6.0,3.362,135.0,6.86,2.4000000000000004,20.521,1795.5,95.86,0.0,3.072,13.0,13.0,78.3,47.448,2.6,1.2,14.595999999999995,52.09,5.0,5750.79,0.6,1.0059999999999998,51.0,24.0418,24.0418
5.0,1.94,92.4,5.05,2.6,16.461,1795.2,124.6,0.0,2.918,11.4,11.4,301.0,27.16,2.25,1.0,18.656,37.26,2.0,4827.12,0.45,0.688,50.0,26.18975,27.9752
0.0,3.242,121.8,6.86,2.2,18.759,765.8,20.06,0.0,2.892,14.0,14.0,22.0,34.202,1.5,0.0,16.357999999999997,12.33,5.0,3051.79,0.85,0.892,66.0,25.9995,27.823
9.0,3.0720000000000005,115.6,6.86,2.4000000000000004,12.24,775.3,101.08,0.0,2.636,12.6,12.6,64.4,20.52,4.75,1.8,22.876999999999995,49.98,3.0,4195.79,0.23,0.922,12.0,25.527999999999995,27.4458
5.0,1.31,108.0,4.45,2.4000000000000004,15.64,758.3,43.8,0.25,2.366,11.2,11.2,2.0,33.667,2.5,1.0,19.477,12.69,1.0,2243.9,0.29,0.442,4.0,25.34175,27.2968
3.0,5.916,200.2,6.86,1.8,15.035,233.6,115.48,0.0,2.526,11.2,11.2,44.4,47.448,2.0,0.6,14.566,40.765,2.0,4623.79,0.63,1.59,60.0,14.878666666666666,20.7676
0.0,2.452,135.2,6.86,2.2,29.601,709.0,2.0,0.3333333333333333,2.356,9.8,9.8,5.0,47.448,2.0,0.0,17.685000000000006,2.38,1.0,1078.79,1.02,0.6579999999999999,2.0,37.33466666666666,38.8814
5.0,1.86,102.6,5.2,2.8,15.027999999999999,773.8,100.0,0.0,2.738,13.8,13.8,19.0,31.943,3.25,1.0,20.089000000000002,33.86,6.0,5778.9,0.29,0.6,54.0,18.36875,21.7184
2.0,2.9619999999999997,134.2,6.86,2.4000000000000004,11.870999999999999,1791.8,70.2,0.0,2.748,11.8,11.8,21.0,31.06,1.8000000000000005,0.4,23.245999999999995,26.37,2.0,3890.79,0.67,0.8640000000000001,7.0,25.9278,25.9278
6.0,4.444,169.20000000000005,6.86,2.0,14.32,772.7,60.40000000000001,0.0,2.5340000000000003,11.6,11.6,104.0,25.04,4.25,2.2,20.797,29.78,5.0,4939.79,0.64,1.31,47.0,23.6695,24.8558
6.0,4.424,170.79999999999995,6.86,2.0,14.32,772.7,36.8,0.0,2.61,12.4,12.4,80.0,25.04,3.25,1.2,20.797,29.78,5.0,4939.79,0.64,1.2599999999999998,47.0,25.132,26.0258
6.0,5.39,208.0,6.86,1.8,10.004,232.7,23.4,0.0,2.322,10.4,10.4,13.0,25.04,3.333333333333333,1.2,19.597,29.645,2.0,4939.79,0.64,1.48,9.0,17.975,22.625400000000006
3.0,1.02,76.4,5.1,3.2,17.06,767.0,49.6,0.0,2.86,14.6,14.6,40.0,27.96,2.333333333333333,0.6,18.057000000000002,17.16,6.0,3109.9,0.65,0.35,58.0,23.59233333333333,28.2022
9.0,1.4740000000000002,91.0,4.2,2.6,11.059000000000001,774.8,24.1,0.0,2.6060000000000003,12.8,12.8,50.0,19.174,5.333333333333334,1.8,24.058000000000003,10.49,3.0,3646.9,0.54,0.514,13.0,21.668000000000003,27.0476
0.0,2.962,121.2,6.86,2.4000000000000004,16.908,750.1,14.8,0.0,2.6460000000000004,14.4,14.4,12.0,29.829,2.5,0.0,18.209,5.99,5.0,1668.79,0.95,0.802,70.0,25.5135,27.4342
1.0,1.594,98.6,5.65,2.6,10.004,1791.2,37.6,0.0,2.806,12.2,12.2,13.0,54.934,1.25,0.2,25.113000000000003,21.955,2.0,4013.12,0.63,0.518,9.0,24.6635,26.7542
0.0,1.33,102.6,4.1,2.4000000000000004,11.870999999999999,757.7,27.0,0.0,2.422,12.4,12.4,19.0,34.83,1.0,0.0,23.245999999999995,8.319999999999999,2.0,1666.9,0.29,0.446,7.0,22.0705,24.6798
0.0,5.536000000000001,206.8,6.86,2.2,11.03,237.4,35.4,0.0,2.394,12.2,12.2,15.0,33.492,2.333333333333333,0.0,18.571,49.855,2.0,3095.79,0.26,1.4579999999999995,8.0,18.992,23.2356
0.0,3.2620000000000005,105.0,6.86,2.8000000000000003,14.632,775.3,98.2,0.0,2.784,14.8,14.8,50.0,30.502,3.5,0.0,20.485,49.98,3.0,4195.79,0.23,0.928,72.0,26.126,27.9242
5.0,2.766,135.79999999999998,6.86,2.4000000000000004,10.004,1795.2,67.0,0.0,2.702,11.2,11.2,13.0,27.16,2.4,1.0,25.113000000000003,37.26,2.0,4834.79,0.59,0.846,9.0,25.2306,25.2306
0.0,3.252,90.2,6.86,2.8,20.51,1795.3,90.4,0.0,2.862,14.8,14.8,11.0,30.71,3.2,0.0,14.606999999999996,49.98,3.0,4195.79,0.23,0.9420000000000001,72.0,29.0704,29.0704
0.0,1.58,91.8,5.05,2.4,18.211,768.7,62.2,0.3333333333333333,2.574,10.2,10.2,10.0,54.934,1.0,0.0,58.42700000000001,7.675,1.0,2652.9,0.45,0.53,1.0,43.321999999999996,40.04
9.0,4.248,163.79999999999995,6.86,2.0,11.059000000000001,774.8,26.0,0.0,2.51,12.0,12.0,50.0,19.174,3.75,1.8,24.058000000000003,11.08,3.0,3659.79,1.15,1.168,13.0,24.31675,25.3736
8.0,2.822,121.8,6.86,2.4000000000000004,13.13,1794.3,40.8,0.0,2.6659999999999995,11.200000000000005,11.200000000000005,94.0,22.99,4.4,3.2,21.986999999999995,20.78,4.0,4604.79,0.61,0.916,43.0,25.2796,25.2796
0.0,2.7220000000000004,128.8,6.86,2.6000000000000005,20.428,1770.1,4.4,0.2,2.612,12.4,12.4,10.0,29.829,2.4,0.0,56.21000000000001,3.9219999999999997,1.0,1668.79,0.76,0.75,1.0,39.3508,39.3508
0.0,4.494,170.0,6.86,2.6,15.934000000000001,774.3,37.1,0.0,2.628,14.6,14.6,70.5,28.447,3.5,0.0,19.183,36.72,3.0,3015.79,0.53,1.212,73.0,24.87,25.8162
4.0,1.59,91.6,5.4,2.6,11.870999999999999,1794.9,114.2,0.0,2.812,11.8,11.8,21.0,50.908,1.75,0.8,23.245999999999995,57.63,2.0,5200.12,0.63,0.552,7.0,20.4895,23.415
8.0,1.6,102.6,4.2,2.6,13.58,771.4,39.9,0.0,2.522,13.0,13.0,19.0,27.491,4.25,1.6,21.537,13.93,3.0,3469.9,0.29,0.5820000000000001,43.0,22.71375,25.1944
5.0,2.04,109.6,5.55,2.4000000000000004,16.5,775.1,162.2,0.0,2.664,12.6,12.6,19.0,30.96,3.25,1.6,18.617,40.9,6.0,4610.9,0.29,0.7120000000000001,49.0,18.73675,22.0128
8.0,1.77,85.39999999999998,5.4,2.6,13.13,1794.3,104.8,0.0,2.878,12.2,12.2,94.0,22.99,3.75,2.2,21.986999999999995,38.37000000000001,4.0,4597.12,0.62,0.6479999999999999,44.0,24.99425,27.0188
9.0,1.46,103.4,4.05,2.4000000000000004,12.8,773.7,56.40000000000001,0.0,2.4639999999999995,11.2,11.2,19.0,24.76,5.0,3.2,22.317,36.35,3.0,5640.9,0.29,0.58,11.0,17.81175,21.2728
0.0,3.282,133.6,6.86,2.6,15.027999999999999,768.2,29.4,0.0,2.89,14.2,14.2,20.0,31.943,2.25,0.0,20.089000000000002,16.52,5.0,3158.79,0.64,0.8939999999999999,62.0,24.844,26.8986
6.0,5.856000000000001,190.0,6.86,2.0,18.869,235.5,83.0,0.0,2.6519999999999997,12.8,12.8,14.0,28.03,4.666666666666667,1.2,10.732000000000001,51.95500000000001,5.0,5750.79,0.6,1.586,51.0,16.156666666666666,21.5344
0.0,2.09,86.0,5.3,2.8,20.521,1795.3,103.86,0.0,3.088,14.6,14.6,78.3,37.93,2.25,0.0,14.595999999999995,49.98,3.0,4188.12,0.23,0.6639999999999999,66.0,28.9405,30.1758
0.0,4.604,153.2,6.86,2.4,14.632,765.8,25.66,0.0,2.804,14.2,14.2,50.0,30.502,2.5,0.0,20.485,12.33,5.0,3051.79,0.71,1.222,66.0,24.96775,25.8944
3.0,1.41,92.4,5.1,2.6,17.06,1787.0,41.96,0.25,2.7060000000000004,11.8,11.8,1.8,33.5,1.75,0.6,18.057000000000002,15.98,1.0,3115.12,0.65,0.46,5.0,28.06175,29.4728
5.0,2.1,79.2,5.3,2.6,25.154,775.3,180.4,0.0,2.852,13.6,13.6,441.0,37.93,4.0,1.0,9.962999999999996,49.98,3.0,5778.9,0.23,0.72,54.0,20.090333333333334,26.101
0.0,4.4639999999999995,164.2,6.86,2.6,16.345,777.4,34.8,0.0,2.608,14.6,14.6,12.0,29.829,3.5,0.0,18.772000000000002,49.99,4.0,3095.79,0.26,1.1840000000000002,76.0,25.37275,26.218399999999995
0.0,1.8200000000000005,97.4,4.7,3.4000000000000004,16.345,777.4,49.6,0.0,2.682,15.400000000000002,15.400000000000002,19.0,25.3,2.75,0.0,18.772000000000002,49.99,4.0,3082.9,0.26,0.552,78.0,22.8305,25.2878
0.0,5.106,206.4,6.86,1.8,11.03,217.7,7.2,0.0,2.2140000000000004,9.8,9.8,15.0,43.6,1.0,0.0,18.571,8.184999999999999,2.0,1679.79,1.0,1.34,7.0,17.500666666666667,22.3408
3.0,4.944,170.0,6.86,2.0,19.63,773.6,132.0,0.0,2.7840000000000003,13.0,13.0,127.0,32.93,2.0,0.6,15.486999999999998,40.9,5.0,4623.79,0.63,1.36,60.0,21.087,22.7898
6.0,4.784000000000002,170.8,6.86,2.0,18.08,775.5,146.2,0.0,2.832,12.2,12.2,330.0,31.06,3.5,1.6,17.037,52.09,5.0,5750.79,0.6,1.374,51.0,20.6995,22.4798
7.0,3.272,134.39999999999998,6.86,2.2,19.63,773.7,62.0,0.0,2.724,12.4,12.4,127.0,32.93,3.0,1.4,15.486999999999998,36.35,5.0,5653.79,0.64,0.99,48.0,21.087,23.893
9.0,4.274,162.2,6.86,2.0,12.24,768.7,52.48,0.0,2.458,11.2,11.2,64.4,20.52,4.75,2.8,22.876999999999995,12.69,3.0,3540.79,0.67,1.224,12.0,23.1495,24.4398
0.0,3.072,90.2,6.86,3.2,16.53,1789.0,15.6,0.0,2.864,15.2,15.2,11.0,25.3,2.8,0.0,18.587,19.57,5.0,2399.79,0.62,0.8440000000000001,74.0,27.3456,27.3456
0.0,5.846000000000001,206.4,6.86,2.6,15.027999999999999,234.3,27.0,0.0,2.6920000000000006,14.6,14.6,20.0,31.943,3.666666666666666,0.0,14.573,36.585,5.0,3015.79,0.53,1.4939999999999998,79.0,20.187666666666665,23.953000000000007
5.0,2.12,96.4,5.4,2.4000000000000004,23.33,774.9,206.0,0.0,2.712,12.6,12.6,19.0,34.83,3.25,1.8,11.787,57.63,6.0,5778.9,0.29,0.74,54.0,14.61175,18.7128
7.0,5.966,207.2,6.86,1.8,18.168,233.7,78.2,0.0,2.506,12.0,12.0,183.0,35.17,4.0,1.7999999999999998,11.433,36.215,5.0,5653.79,0.64,1.666,48.0,15.922999999999998,21.3942
4.0,5.9220000000000015,175.0,6.86,2.0,16.18,228.2,44.40000000000001,0.0,2.5520000000000005,13.2,13.2,11.0,30.651,4.0,0.8,13.421,13.455,5.0,3056.79,0.55,1.606,55.0,22.096999999999998,25.0986
8.0,1.8200000000000005,102.6,5.65,2.4000000000000004,13.13,774.3,57.6,0.0,2.614,12.400000000000002,12.400000000000002,19.0,22.99,3.5,1.8,21.986999999999995,21.955,4.0,4591.9,0.29,0.6379999999999999,44.0,22.535,25.0514
5.0,5.886000000000001,207.2,6.86,2.0,16.5,235.1,65.89999999999999,0.0,2.478,12.8,12.8,70.5,28.447,4.666666666666667,1.0,13.101,20.645,3.0,2866.79,0.54,1.614,49.0,21.643,24.8262
5.0,1.52,102.6,5.2,2.4000000000000004,11.03,773.8,99.0,0.0,2.462,11.4,11.4,15.0,34.83,2.25,1.0,24.087,33.86,2.0,5778.9,0.29,0.5379999999999999,8.0,17.369249999999994,20.9188
0.0,5.776000000000002,174.2,6.86,2.2,18.828,220.3,16.3,0.0,2.508,14.2,14.2,11.0,28.447,4.333333333333334,0.0,10.773,10.355,3.0,2714.79,0.54,1.5299999999999998,73.0,22.97966666666667,25.6282
0.0,1.7200000000000002,91.4,4.7,3.0,16.345,777.4,34.8,0.0,2.7680000000000002,14.999999999999998,14.999999999999998,12.0,29.829,3.666666666666667,0.0,18.772000000000002,49.99,4.0,3082.9,0.26,0.524,76.0,23.96333333333333,28.4248
6.0,5.8660000000000005,207.6,6.86,2.2,14.32,237.4,53.2,0.0,2.524,12.8,12.8,104.0,25.04,4.666666666666667,1.2,15.281,49.855,4.0,4939.79,0.26,1.618,47.0,20.088666666666665,23.8936
8.0,2.912,121.2,6.86,2.2,14.925,774.1,46.8,0.0,2.574,12.6,12.6,95.0,23.32,3.25,1.6,20.192,26.98,5.0,4798.79,0.74,0.8839999999999999,45.0,24.40175,26.5448
0.0,5.9860000000000015,194.6,6.86,1.8,18.759,225.8,20.06,0.0,2.7319999999999998,13.6,13.6,22.0,34.202,1.3333333333333333,0.0,10.842,12.195,5.0,3051.79,0.85,1.5519999999999998,66.0,22.96033333333333,25.6166
2.0,4.394,170.8,6.86,2.0,18.08,771.8,68.0,0.25,2.556,11.2,11.2,10.0,31.06,2.25,0.4,58.55800000000001,26.37,1.0,3890.79,0.67,1.2079999999999995,1.0,39.859,37.8074
3.0,3.022,128.2,6.86,2.2,16.76,773.6,88.0,0.25,2.62,11.2,11.2,10.0,28.47,2.5,0.6,59.878,38.37000000000001,1.0,4345.79,0.62,0.892,1.0,39.529,38.64659999999999
0.0,1.35,92.4,4.05,2.6,16.908,1769.2,13.4,0.25,2.696,12.4,12.4,5.0,37.48,1.0,0.0,30.378,5.99,1.0,1071.12,0.95,0.41200000000000003,2.0,33.57025,33.8796
5.0,3.3120000000000003,128.79999999999998,6.86,2.4000000000000004,16.5,1795.1,112.0,0.0,2.7379999999999995,11.2,11.2,259.0,30.96,2.4,1.0,18.617,20.78,2.0,2866.79,0.45,1.0099999999999998,49.0,26.8798,26.8798
9.0,1.73,91.0,5.4,2.4,12.8,771.8,82.0,0.0,2.792,12.0,12.0,80.0,24.76,4.666666666666666,2.2,22.317,26.37,3.0,3877.9,0.67,0.606,11.0,21.999000000000002,27.2462
0.0,4.3839999999999995,105.6,6.86,2.4000000000000004,20.51,760.3,4.4,0.0,2.628,14.4,14.4,11.0,30.71,3.333333333333333,0.0,14.606999999999996,5.365,5.0,2399.79,0.62,1.1840000000000002,74.0,28.40933333333333,27.0678
1.0,2.502,119.0,6.86,3.0,18.563,771.2,43.0,0.0,2.86,14.6,14.6,40.0,27.96,2.25,0.2,16.554000000000002,21.955,5.0,4020.79,0.63,0.6859999999999999,63.0,25.47025,27.3996
9.0,3.096,128.0,6.86,2.4000000000000004,11.059000000000001,1794.8,35.4,0.0,2.752,12.2,12.2,50.0,19.174,3.0,1.8,24.058000000000003,16.52,3.0,3659.79,0.64,0.8999999999999999,13.0,26.0754,26.0754
3.0,2.1100000000000003,91.0,5.4,2.4,16.76,773.6,101.66,0.0,3.012,13.4,13.4,78.3,28.47,2.333333333333333,0.6,18.357,38.37000000000001,6.0,4332.9,0.62,0.6799999999999999,56.0,24.132666666666665,28.5264
7.0,4.164,171.6,6.86,2.0,14.65,771.6,27.8,0.25,2.426,10.4,10.4,10.0,29.31,3.25,1.4,61.98800000000001,21.28,1.0,3602.79,0.54,1.1839999999999995,1.0,39.0015,37.1214
0.0,3.2840000000000003,156.2,6.86,2.8,18.6,761.2,9.0,0.25,2.51,12.6,12.6,5.0,27.96,2.0,0.0,28.686,17.16,1.0,1183.79,0.97,0.8239999999999998,2.0,32.651,32.041
6.0,3.2420000000000004,123.2,6.86,2.6,14.32,1795.3,109.0,0.0,2.8200000000000003,13.2,13.2,104.0,25.04,3.6,1.2,20.797,49.98,3.0,4939.79,0.23,1.008,47.0,27.8324,27.8324
0.0,1.27,98.0,4.1,2.8,15.027999999999999,751.2,4.48,0.3333333333333333,2.6940000000000004,12.599999999999998,12.599999999999998,2.4,31.943,2.333333333333333,0.0,20.089000000000002,4.553999999999999,1.0,1931.9,1.19,0.36,3.0,27.256666666666664,30.4008
0.0,1.4,81.8,4.15,3.0,14.632,1778.0,12.0,0.25,2.76,12.8,12.8,10.0,30.502,2.0,0.0,62.00600000000001,6.9300000000000015,1.0,2790.12,0.71,0.444,1.0,40.33925,39.2948
6.0,1.44,98.6,4.8,2.6,11.03,1795.5,83.2,0.0,2.834,11.4,11.4,15.0,43.6,2.25,1.2,24.087,52.09,2.0,5743.12,0.6,0.53,8.0,20.27925,23.2468
2.0,1.96,85.4,5.4,3.0,16.53,771.8,79.4,0.0,2.93,14.4,14.4,67.0,25.3,2.6666666666666665,0.4,18.587,26.37,6.0,3877.9,0.67,0.604,59.0,23.24233333333333,27.9922
4.0,3.4619999999999997,121.8,6.86,2.4000000000000004,18.211,1794.9,170.2,0.0,2.846,11.6,11.6,301.0,47.448,2.0,0.8,16.906,57.63,2.0,5207.79,0.45,1.0339999999999998,57.0,23.579799999999995,23.579799999999995
8.0,1.11,92.4,3.6,2.6,14.925,1794.1,28.16,0.25,2.59,10.8,10.8,1.8,23.32,3.0,1.6,20.192,26.98,1.0,4791.12,0.83,0.4,5.0,27.528000000000002,29.0458
0.0,1.01,88.0,5.05,3.2,18.211,768.7,72.0,0.0,2.6260000000000003,13.2,13.2,19.0,27.96,1.5,0.0,16.906,17.16,2.0,2652.9,0.29,0.334,67.0,23.814499999999995,26.075
8.0,1.5299999999999998,84.8,4.05,2.4,14.925,774.1,40.2,0.0,2.662,12.8,12.8,62.0,23.32,3.333333333333333,1.6,20.192,26.98,6.0,4785.9,0.83,0.5379999999999999,45.0,22.316666666666666,27.4368
8.0,2.962,85.39999999999998,6.86,3.0,13.58,1791.4,28.8,0.0,2.8040000000000003,13.400000000000002,13.400000000000002,34.0,25.559,3.4,1.6,21.537,13.93,4.0,3482.79,0.61,0.8659999999999999,43.0,25.991,25.991
0.0,3.0620000000000003,117.0,6.86,3.0,15.934000000000001,1794.3,25.8,0.0,2.85,15.0,15.0,14.0,28.03,3.0,0.0,19.183,36.72,5.0,3015.79,0.53,0.838,75.0,26.8982,26.8982
5.0,6.166,194.0,6.86,1.8,18.211,233.8,152.4,0.0,2.518,10.8,10.8,301.0,47.448,2.666666666666667,1.0,11.39,33.725,2.0,5791.79,0.45,1.694,54.0,15.937333333333333,21.4028
0.0,1.294,92.8,4.15,2.8000000000000003,10.004,759.4,16.4,0.0,2.462,12.8,12.8,13.0,30.502,2.0,0.0,25.113000000000003,6.9300000000000015,2.0,2784.9,0.29,0.41,9.0,20.77075,23.64
0.0,5.876000000000001,174.60000000000005,6.86,2.4,16.345,237.4,34.6,0.0,2.5660000000000003,14.4,14.4,11.0,30.71,4.0,0.0,13.255999999999998,49.855,4.0,3095.79,0.26,1.5519999999999998,74.0,22.151999999999997,25.1316
0.0,1.67,91.6,4.45,2.6,18.869,763.5,31.4,0.0,2.628,14.400000000000002,14.400000000000002,14.0,28.03,2.5,0.0,16.247999999999998,13.38,6.0,3109.9,0.29,0.528,64.0,24.402,26.545
3.0,1.93,91.0,5.1,2.8,15.934000000000001,774.3,64.6,0.0,2.842,14.2,14.2,115.0,33.5,3.0,0.6,19.183,36.72,6.0,3109.9,0.53,0.624,58.0,22.703666666666663,27.669
2.0,2.1100000000000003,97.8,5.4,2.6,18.08,1791.8,81.66,0.0,3.136,13.8,13.8,78.3,31.06,1.75,0.4,17.037,26.37,6.0,3883.12,0.67,0.6659999999999999,59.0,27.171999999999997,28.761
0.0,3.964,128.2,6.86,2.6,16.687,766.6,7.16,0.25,2.4659999999999997,12.4,12.4,1.8,25.559,2.25,0.0,18.43,10.886,1.0,1759.79,1.03,1.0019999999999998,5.0,26.62625,27.2212
0.0,4.956,208.0,6.86,1.8,25.1,158.0,0.84,0.6666666666666666,2.1460000000000004,9.4,9.4,1.8,45.72,1.6666666666666663,0.0,6.524999999999999,1.98,1.0,954.79,1.51,1.23,3.0,28.77533333333333,29.105600000000006
4.0,3.138,117.8,6.86,2.6,16.18,1788.2,45.0,0.0,2.8139999999999996,13.8,13.8,14.0,28.03,3.0,0.8,18.937,13.59,5.0,3056.79,0.55,0.918,55.0,26.9474,26.9474
8.0,2.8819999999999997,95.2,6.86,2.4000000000000004,13.13,774.3,21.0,0.0,2.612,12.8,12.8,11.0,22.99,4.5,1.6,21.986999999999995,20.78,4.0,4604.79,0.62,0.8739999999999999,44.0,24.5895,26.695
7.0,3.1519999999999997,135.8,6.86,2.4000000000000004,14.65,1795.2,90.2,0.0,2.85,11.8,11.8,129.0,27.16,3.8,2.4,20.467,37.26,5.0,4834.79,0.54,1.012,46.0,26.1598,26.1598
9.0,1.4700000000000002,74.8,4.15,3.0,12.24,1788.7,22.880000000000006,0.0,2.8080000000000003,13.2,13.2,50.0,20.52,4.0,1.8,22.876999999999995,11.17,3.0,3533.12,0.71,0.49,12.0,24.23975,26.4152
4.0,1.766,91.8,4.93,2.6,16.18,768.2,44.6,0.0,2.7539999999999996,13.8,13.8,12.0,29.829,3.666666666666667,0.8,18.937,13.59,6.0,3043.9,0.55,0.5780000000000001,55.0,23.90833333333333,28.3918
